事件編號,死亡人數_24小時內,死亡人數_2_30日內,受傷人數
104370,0,0,1
104371,0,0,2
104372,0,0,2
104373,0,0,2
104374,0,0,2
104375,0,0,1
104376,0,0,1
104377,0,0,1
104378,0,0,1
104379,0,0,1
104380,0,0,1
104381,0,0,2
104382,0,0,2
104383,0,0,2
104384,0,0,1
104385,0,0,1
104386,0,0,2
104387,0,0,2
104388,0,0,1
104389,0,0,1
104390,0,0,1
104391,0,0,1
104392,0,0,2
104393,0,0,2
104394,0,0,1
104395,0,0,1
104396,0,0,1
104397,0,0,1
104398,0,0,1
104399,0,0,1
104400,0,0,1
104401,0,0,1
104402,0,0,1
104403,0,0,1
104404,0,0,1
104405,0,0,1
104406,0,0,1
104407,0,0,1
104408,0,0,1
104409,0,0,1
104410,0,0,1
104411,0,0,2
104412,0,0,2
104413,0,0,1
104414,0,0,1
104415,0,0,3
104416,0,0,3
104417,0,0,3
104418,0,0,2
104419,0,0,2
104420,0,0,1
104421,0,0,1
104422,0,0,1
104423,0,0,1
104424,0,0,1
104425,0,0,1
104426,0,0,1
104427,0,0,1
104428,0,0,2
104429,0,0,2
104430,0,0,1
104431,0,0,1
104432,0,0,1
104433,0,0,1
104434,0,0,1
104435,0,0,1
104436,0,0,1
104437,0,0,1
104438,0,0,1
104439,0,0,1
104440,0,0,1
104441,0,0,1
104442,0,0,1
104443,0,0,1
104444,0,0,1
104445,0,0,1
104446,0,0,3
104447,0,0,3
104448,0,0,3
104449,0,0,3
104450,0,0,1
104451,0,0,1
104452,0,0,2
104453,0,0,2
104454,0,0,2
104455,0,0,1
104456,0,0,1
104457,0,0,1
104458,0,0,1
104459,0,0,1
104460,0,0,1
104461,0,0,1
104462,0,0,1
104463,0,0,1
104464,0,0,1
104465,0,0,1
104466,0,0,1
104467,0,0,2
104468,0,0,2
104469,0,0,2
104470,0,0,2
104471,0,0,1
104472,0,0,1
104473,0,0,2
104474,0,0,2
104475,0,0,1
104476,0,0,1
104477,0,0,2
104478,0,0,2
104479,0,0,1
104480,0,0,1
104481,0,0,1
104482,0,0,1
104483,0,0,1
104484,0,0,1
104485,0,0,1
104486,0,0,1
104487,0,0,2
104488,0,0,2
104489,0,0,1
104490,0,0,1
104491,0,0,3
104492,0,0,3
104493,0,0,3
104494,0,0,3
104495,0,0,1
104496,0,0,1
104497,0,0,1
104498,0,0,1
104499,0,0,1
104500,0,0,1
104501,0,0,1
104502,0,0,1
104503,0,0,1
104504,0,0,1
104505,0,0,1
104506,0,0,1
104507,0,0,1
104508,0,0,2
104509,0,0,2
104510,0,0,2
104511,0,0,1
104512,0,0,1
104513,0,0,1
104514,0,0,1
104515,0,0,1
104516,0,0,1
104517,0,0,1
104518,0,0,1
104519,0,0,2
104520,0,0,2
104521,0,0,2
104522,0,0,1
104523,0,0,1
104524,0,0,1
104525,0,0,1
104526,0,0,1
104527,0,0,1
104528,0,0,1
104529,0,0,1
104530,0,0,1
104531,0,0,1
104532,0,0,1
104533,0,0,1
104534,0,0,1
104535,0,0,1
104536,0,0,1
104537,0,0,2
104538,0,0,2
104539,0,0,2
104540,0,0,2
104541,0,0,2
104542,0,0,2
104543,0,0,1
104544,0,0,1
104545,0,0,2
104546,0,0,2
104547,0,0,2
104548,0,0,3
104549,0,0,3
104550,0,0,3
104551,0,0,2
104552,0,0,2
104553,0,0,1
104554,0,0,1
104555,0,0,2
104556,0,0,2
104557,0,0,2
104558,0,0,1
104559,0,0,1
104560,0,0,2
104561,0,0,2
104562,0,0,2
104563,0,0,1
104564,0,0,1
104565,0,0,1
104566,0,0,2
104567,0,0,2
104568,0,0,2
104569,0,0,2
104570,0,0,2
104571,0,0,2
104572,0,0,2
104573,0,0,2
104574,0,0,2
104575,0,0,1
104576,0,0,1
104577,0,0,3
104578,0,0,3
104579,0,0,3
104580,0,0,3
104581,0,0,1
104582,0,0,1
104583,0,0,1
104584,0,0,1
104585,0,0,1
104586,0,0,1
104587,0,0,1
104588,0,0,1
104589,1,0,0
104590,1,0,0
104591,0,0,1
104592,0,0,1
104593,0,0,1
104594,0,0,1
104595,0,0,1
104596,0,0,1
104597,0,0,1
104598,0,0,1
104599,0,0,2
104600,0,0,2
104601,0,0,2
104602,0,0,2
104603,0,0,2
104604,0,0,1
104605,0,0,1
104606,0,0,2
104607,0,0,2
104608,0,0,2
104609,0,0,2
104610,0,0,2
104611,0,0,2
104612,0,0,2
104613,0,0,2
104614,0,0,2
104615,0,0,1
104616,0,0,1
104617,0,0,1
104618,0,0,1
104619,0,0,1
104620,0,0,1
104621,0,0,1
104622,0,0,1
104623,0,0,2
104624,0,0,2
104625,0,0,1
104626,0,0,1
104627,0,0,1
104628,0,0,1
104629,0,0,1
104630,0,0,1
104631,0,0,3
104632,0,0,3
104633,0,0,3
104634,0,0,1
104635,0,0,1
104636,0,0,2
104637,0,0,2
104638,0,0,1
104639,0,0,1
104640,0,0,1
104641,0,0,1
104642,0,0,1
104643,0,0,1
104644,0,0,1
104645,0,0,1
104646,0,0,3
104647,0,0,3
104648,0,0,3
104649,0,0,1
104650,0,0,1
104651,0,0,1
104652,0,0,1
104653,0,0,1
104654,0,0,1
104655,0,0,1
104656,0,0,1
104657,0,0,1
104658,0,0,1
104659,0,0,1
104660,0,0,1
104661,0,0,1
104662,0,0,1
104663,0,0,2
104664,0,0,2
104665,0,0,2
104666,0,0,1
104667,0,0,1
104668,0,0,1
104669,0,0,1
104670,0,0,2
104671,0,0,2
104672,0,0,1
104673,0,0,1
104674,0,0,1
104675,0,0,1
104676,0,0,1
104677,0,0,1
104678,0,0,1
104679,0,0,1
104680,0,0,1
104681,0,0,1
104682,0,0,1
104683,0,0,1
104684,0,0,1
104685,0,0,2
104686,0,0,2
104687,0,0,2
104688,0,0,2
104689,0,0,2
104690,0,0,1
104691,0,0,1
104692,0,0,1
104693,0,0,1
104694,0,0,1
104695,0,0,1
104696,0,0,1
104697,0,0,1
104698,0,0,1
104699,0,0,1
104700,0,0,1
104701,0,0,1
104702,0,0,1
104703,0,0,1
104704,0,0,1
104705,0,0,2
104706,0,0,2
104707,0,0,1
104708,0,0,1
104709,0,0,1
104710,0,0,1
104711,0,0,2
104712,0,0,2
104713,0,0,1
104714,0,0,1
104715,0,0,2
104716,0,0,2
104717,0,0,1
104718,0,0,1
104719,0,0,1
104720,0,0,1
104721,0,0,1
104722,0,0,1
104723,0,0,1
104724,0,0,1
104725,0,0,1
104726,0,0,1
104727,0,0,1
104728,0,0,1
104729,0,0,2
104730,0,0,2
104731,0,0,1
104732,0,0,1
104733,0,0,1
104734,0,0,1
104735,0,0,1
104736,0,0,1
104737,0,0,1
104738,0,0,1
104739,0,0,1
104740,0,0,1
104741,0,0,1
104742,0,0,1
104743,0,0,1
104744,0,0,2
104745,0,0,2
104746,0,0,1
104747,0,0,1
104748,0,0,1
104749,0,0,1
104750,0,0,1
104751,0,0,1
104752,0,0,2
104753,0,0,2
104754,0,0,1
104755,0,0,1
104756,0,0,1
104757,0,0,1
104758,0,0,2
104759,0,0,2
104760,0,0,2
104761,0,0,1
104762,0,0,1
104763,0,0,1
104764,0,0,1
104765,0,0,1
104766,0,0,1
104767,0,0,1
104768,0,0,1
104769,0,0,2
104770,0,0,2
104771,0,0,2
104772,0,0,1
104773,0,0,1
104774,0,0,1
104775,0,0,1
104776,0,0,1
104777,0,0,1
104778,0,0,1
104779,0,0,1
104780,0,0,1
104781,0,0,1
104782,0,0,2
104783,0,0,2
104784,0,0,1
104785,0,0,1
104786,0,0,1
104787,0,0,1
104788,0,0,1
104789,0,0,1
104790,0,0,2
104791,0,0,2
104792,0,0,1
104793,0,0,1
104794,0,0,2
104795,0,0,2
104796,0,0,2
104797,0,0,2
104798,0,0,2
104799,0,0,2
104800,0,0,2
104801,0,0,1
104802,0,0,1
104803,0,0,1
104804,0,0,1
104805,0,0,1
104806,0,0,1
104807,0,0,1
104808,0,0,1
104809,0,0,1
104810,0,0,1
104811,0,0,2
104812,0,0,2
104813,0,0,1
104814,0,0,1
104815,0,0,2
104816,0,0,2
104817,0,0,2
104818,0,0,1
104819,0,0,1
104820,0,0,1
104821,0,0,1
104822,0,0,2
104823,0,0,2
104824,0,0,1
104825,0,0,1
104826,0,0,2
104827,0,0,2
104828,0,0,1
104829,0,0,1
104830,0,0,1
104831,0,0,1
104832,0,0,1
104833,0,0,1
104834,0,0,1
104835,0,0,1
104836,0,0,1
104837,0,0,1
104838,0,0,1
104839,0,0,1
104840,0,0,1
104841,0,0,1
104842,0,0,1
104843,0,0,1
104844,0,0,1
104845,0,0,1
104846,0,0,2
104847,0,0,2
104848,0,0,2
104849,0,0,1
104850,0,0,1
104851,0,0,2
104852,0,0,2
104853,0,0,1
104854,0,0,1
104855,0,0,2
104856,0,0,2
104857,0,0,1
104858,0,0,1
104859,0,0,1
104860,0,0,1
104861,0,0,1
104862,0,0,1
104863,0,0,1
104864,0,0,1
104865,0,0,1
104866,0,0,1
104867,0,0,1
104868,0,0,1
104869,0,0,1
104870,0,0,1
104871,0,0,1
104872,0,0,1
104873,0,0,1
104874,0,0,1
104875,0,0,1
104876,0,0,1
104877,0,0,1
104878,0,0,1
104879,0,0,1
104880,0,0,1
104881,0,0,1
104882,0,0,1
104883,0,0,1
104884,0,0,1
104885,0,0,2
104886,0,0,2
104887,0,0,2
104888,0,0,2
104889,0,0,1
104890,0,0,1
104891,0,0,1
104892,0,0,1
104893,0,0,1
104894,0,0,1
104895,0,0,2
104896,0,0,2
104897,0,0,1
104898,0,0,1
104899,0,0,1
104900,0,0,1
104901,0,0,1
104902,0,0,1
104903,0,0,2
104904,0,0,2
104905,0,0,2
104906,0,0,2
104907,0,0,1
104908,0,0,1
104909,0,0,1
104910,0,0,1
104911,0,0,2
104912,0,0,2
104913,0,0,1
104914,0,0,1
104915,0,0,1
104916,0,0,1
104917,0,0,1
104918,0,0,1
104919,0,0,1
104920,0,0,1
104921,0,0,1
104922,0,0,1
104923,0,0,2
104924,0,0,2
104925,0,0,1
104926,0,0,1
104927,0,0,1
104928,0,0,2
104929,0,0,2
104930,0,0,2
104931,0,0,2
104932,0,0,1
104933,0,0,1
104934,0,0,2
104935,0,0,2
104936,0,0,2
104937,0,0,3
104938,0,0,3
104939,0,0,3
104940,0,0,1
104941,0,0,1
104942,0,0,1
104943,0,0,1
104944,0,0,2
104945,0,0,2
104946,0,0,2
104947,0,0,1
104948,0,0,1
104949,0,0,1
104950,0,0,1
104951,0,0,2
104952,0,0,2
104953,0,0,1
104954,0,0,1
104955,0,0,2
104956,0,0,2
104957,0,0,1
104958,0,0,1
104959,0,0,1
104960,0,0,1
104961,0,0,1
104962,0,0,2
104963,0,0,2
104964,0,0,2
104965,0,0,1
104966,0,0,1
104967,0,0,1
104968,0,0,1
104969,0,0,1
104970,0,0,1
104971,0,0,1
104972,0,0,1
104973,0,0,1
104974,0,0,1
104975,0,0,1
104976,0,0,1
104977,0,0,2
104978,0,0,2
104979,0,0,2
104980,0,0,1
104981,0,0,1
104982,0,0,1
104983,0,0,1
104984,0,0,2
104985,0,0,2
104986,0,0,2
104987,0,0,1
104988,0,0,1
104989,0,0,2
104990,0,0,2
104991,0,0,1
104992,0,0,1
104993,0,0,2
104994,0,0,2
104995,0,0,1
104996,0,0,1
104997,0,0,1
104998,0,0,1
104999,0,0,1
105000,0,0,2
105001,0,0,2
105002,0,0,1
105003,0,0,1
105004,0,0,1
105005,0,0,1
105006,0,0,1
105007,0,0,1
105008,0,0,2
105009,0,0,2
105010,0,0,2
105011,0,0,1
105012,0,0,1
105013,0,0,1
105014,0,0,1
105015,0,0,1
105016,0,0,1
105017,0,0,1
105018,0,0,1
105019,0,0,1
105020,0,0,1
105021,0,0,1
105022,0,0,1
105023,0,0,1
105024,0,0,1
105025,0,0,1
105026,0,0,2
105027,0,0,2
105028,0,0,2
105029,0,0,2
105030,0,0,3
105031,0,0,3
105032,0,0,3
105033,0,0,1
105034,0,0,1
105035,0,0,1
105036,0,0,1
105037,0,0,2
105038,0,0,2
105039,0,0,1
105040,0,0,1
105041,0,0,1
105042,0,0,1
105043,0,0,1
105044,0,0,1
105045,0,0,2
105046,0,0,2
105047,0,0,3
105048,0,0,3
105049,0,0,3
105050,0,0,3
105051,0,0,1
105052,0,0,1
105053,0,0,1
105054,0,0,1
105055,0,0,1
105056,0,0,1
105057,0,0,2
105058,0,0,2
105059,0,0,2
105060,0,0,2
105061,0,0,1
105062,0,0,1
105063,0,0,1
105064,0,0,1
105065,0,0,1
105066,0,0,1
105067,0,0,1
105068,0,0,1
105069,0,0,2
105070,0,0,2
105071,0,0,3
105072,0,0,3
105073,0,0,3
105074,0,0,1
105075,0,0,1
105076,0,0,1
105077,0,0,1
105078,0,0,1
105079,0,0,1
105080,0,0,2
105081,0,0,2
105082,0,0,2
105083,0,0,1
105084,0,0,1
105085,0,0,1
105086,0,0,1
105087,0,0,2
105088,0,0,2
105089,0,0,1
105090,0,0,1
105091,0,0,1
105092,0,0,1
105093,0,0,1
105094,0,0,1
105095,0,0,2
105096,0,0,2
105097,0,0,2
105098,0,0,2
105099,0,0,1
105100,0,0,1
105101,0,0,1
105102,0,0,1
105103,0,0,1
105104,0,0,1
105105,0,0,2
105106,0,0,2
105107,0,0,1
105108,0,0,1
105109,0,0,1
105110,0,0,1
105111,0,0,1
105112,0,0,1
105113,0,0,1
105114,0,0,2
105115,0,0,2
105116,0,0,2
105117,0,0,1
105118,0,0,1
105119,0,0,1
105120,0,0,1
105121,0,0,2
105122,0,0,2
105123,0,0,2
105124,0,0,2
105125,0,0,2
105126,0,0,2
105127,0,0,1
105128,0,0,1
105129,0,0,1
105130,0,0,1
105131,0,0,1
105132,0,0,1
105133,0,0,1
105134,0,0,1
105135,0,0,2
105136,0,0,2
105137,0,0,1
105138,0,0,1
105139,0,0,2
105140,0,0,2
105141,0,0,1
105142,0,0,1
105143,0,0,1
105144,0,0,1
105145,0,0,1
105146,0,0,1
105147,0,0,1
105148,0,0,1
105149,0,0,1
105150,0,0,2
105151,0,0,2
105152,0,0,2
105153,0,0,2
105154,0,0,2
105155,0,0,1
105156,0,0,1
105157,0,0,1
105158,0,0,1
105159,0,0,2
105160,0,0,2
105161,0,0,1
105162,0,0,1
105163,0,0,1
105164,0,0,1
105165,0,0,1
105166,0,0,1
105167,0,0,2
105168,0,0,2
105169,0,0,2
105170,0,0,1
105171,0,0,1
105172,0,0,1
105173,0,0,1
105174,0,0,1
105175,0,0,1
105176,0,0,1
105177,0,0,1
105178,0,0,1
105179,0,0,2
105180,0,0,2
105181,0,0,1
105182,0,0,1
105183,0,0,1
105184,0,0,1
105185,0,0,2
105186,0,0,2
105187,0,0,2
105188,0,0,1
105189,0,0,1
105190,0,0,1
105191,0,0,1
105192,0,0,1
105193,0,0,1
105194,0,0,1
105195,0,0,1
105196,0,0,1
105197,0,0,1
105198,0,0,1
105199,0,0,1
105200,0,0,2
105201,0,0,2
105202,0,0,2
105203,0,0,1
105204,0,0,1
105205,0,0,1
105206,0,0,1
105207,0,0,1
105208,0,0,1
105209,0,0,1
105210,0,0,1
105211,0,0,2
105212,0,0,2
105213,0,0,1
105214,0,0,1
105215,0,0,1
105216,0,0,1
105217,0,0,2
105218,0,0,2
105219,0,0,1
105220,0,0,1
105221,0,0,2
105222,0,0,2
105223,0,0,1
105224,0,0,1
105225,0,0,1
105226,0,0,1
105227,0,0,1
105228,0,0,1
105229,0,0,1
105230,0,0,2
105231,0,0,2
105232,0,0,1
105233,0,0,1
105234,0,0,1
105235,0,0,1
105236,0,0,1
105237,0,0,1
105238,0,0,1
105239,0,0,1
105240,0,0,1
105241,0,0,1
105242,0,0,1
105243,0,0,1
105244,0,0,1
105245,0,0,1
105246,0,0,1
105247,0,0,1
105248,0,0,2
105249,0,0,2
105250,0,0,2
105251,0,0,1
105252,0,0,1
105253,0,0,2
105254,0,0,2
105255,0,0,3
105256,0,0,3
105257,0,0,3
105258,0,0,3
105259,0,0,3
105260,0,0,1
105261,0,0,1
105262,0,0,1
105263,0,1,0
105264,0,1,0
105265,0,0,1
105266,0,0,1
105267,0,0,1
105268,0,0,1
105269,0,0,1
105270,0,0,1
105271,0,0,1
105272,0,0,3
105273,0,0,3
105274,0,0,3
105275,0,0,1
105276,0,0,1
105277,0,0,1
105278,0,0,1
105279,0,0,1
105280,0,0,1
105281,0,0,1
105282,0,0,1
105283,0,0,1
105284,0,0,1
105285,0,0,1
105286,0,0,1
105287,0,0,1
105288,0,0,1
105289,0,0,2
105290,0,0,2
105291,0,0,2
105292,0,0,1
105293,0,0,1
105294,0,0,1
105295,0,0,1
105296,0,0,1
105297,0,0,3
105298,0,0,3
105299,0,0,3
105300,0,0,2
105301,0,0,2
105302,0,0,2
105303,0,0,2
105304,0,0,2
105305,0,0,2
105306,0,0,2
105307,0,0,2
105308,0,0,2
105309,0,0,1
105310,0,0,1
105311,0,0,1
105312,0,0,1
105313,0,0,1
105314,0,0,1
105315,0,0,1
105316,0,0,1
105317,0,0,1
105318,0,0,1
105319,0,0,1
105320,0,0,1
105321,0,0,1
105322,0,0,1
105323,0,0,1
105324,0,0,1
105325,0,0,1
105326,0,0,1
105327,0,0,1
105328,0,0,1
105329,0,0,1
105330,0,0,1
105331,0,0,1
105332,0,0,1
105333,0,0,1
105334,0,0,1
105335,0,0,3
105336,0,0,3
105337,0,0,3
105338,0,0,1
105339,0,0,1
105340,0,0,1
105341,0,0,1
105342,0,0,1
105343,0,0,1
105344,0,0,1
105345,0,0,1
105346,0,0,1
105347,0,0,1
105348,0,0,1
105349,0,0,1
105350,0,0,1
105351,0,0,1
105352,0,0,1
105353,0,0,1
105354,0,0,1
105355,0,0,1
105356,0,0,1
105357,0,0,1
105358,0,0,1
105359,0,0,1
105360,0,0,1
105361,0,0,1
105362,0,0,2
105363,0,0,2
105364,0,0,1
105365,0,0,1
105366,0,0,2
105367,0,0,2
105368,0,0,1
105369,0,0,1
105370,0,0,1
105371,0,0,1
105372,0,0,1
105373,0,0,1
105374,0,0,1
105375,0,0,1
105376,0,0,2
105377,0,0,2
105378,0,0,2
105379,0,0,1
105380,0,0,1
105381,0,0,1
105382,0,0,1
105383,0,0,2
105384,0,0,2
105385,0,0,1
105386,0,0,1
105387,0,0,1
105388,0,0,1
105389,0,0,1
105390,0,0,3
105391,0,0,3
105392,0,0,3
105393,0,0,1
105394,0,0,1
105395,0,0,1
105396,0,0,1
105397,0,0,1
105398,0,0,1
105399,0,0,1
105400,0,0,1
105401,0,0,1
105402,0,0,1
105403,0,0,1
105404,0,0,1
105405,0,0,1
105406,0,0,1
105407,0,0,2
105408,0,0,2
105409,0,0,2
105410,0,0,2
105411,0,0,1
105412,0,0,1
105413,0,0,1
105414,0,0,1
105415,0,0,1
105416,0,0,1
105417,0,0,1
105418,0,0,1
105419,0,0,1
105420,0,0,1
105421,0,0,1
105422,0,0,1
105423,0,0,1
105424,0,0,1
105425,0,0,2
105426,0,0,2
105427,0,0,2
105428,0,0,2
105429,0,0,2
105430,0,0,1
105431,0,0,1
105432,0,0,2
105433,0,0,2
105434,0,0,2
105435,0,0,1
105436,0,0,1
105437,0,0,2
105438,0,0,2
105439,0,0,1
105440,0,0,1
105441,0,0,1
105442,0,0,1
105443,0,0,1
105444,0,0,1
105445,0,0,1
105446,0,0,1
105447,0,0,2
105448,0,0,2
105449,0,0,1
105450,0,0,1
105451,0,0,1
105452,0,0,1
105453,0,0,1
105454,0,0,1
105455,0,0,1
105456,0,0,1
105457,0,0,1
105458,0,0,1
105459,0,0,2
105460,0,0,2
105461,0,0,1
105462,0,0,1
105463,0,0,2
105464,0,0,2
105465,0,0,1
105466,0,0,1
105467,0,0,1
105468,0,0,1
105469,0,0,1
105470,0,0,1
105471,0,0,2
105472,0,0,2
105473,0,0,1
105474,0,0,1
105475,0,0,2
105476,0,0,2
105477,0,0,2
105478,0,0,2
105479,0,0,1
105480,0,0,1
105481,0,0,1
105482,0,0,1
105483,0,0,1
105484,0,0,1
105485,0,0,3
105486,0,0,3
105487,0,0,3
105488,0,0,1
105489,0,0,1
105490,0,0,1
105491,0,0,1
105492,0,0,1
105493,0,0,1
105494,0,0,1
105495,0,0,1
105496,0,0,2
105497,0,0,2
105498,0,0,2
105499,0,0,1
105500,0,0,1
105501,0,0,1
105502,0,0,1
105503,0,0,1
105504,0,0,1
105505,0,0,1
105506,0,0,1
105507,0,0,1
105508,0,0,2
105509,0,0,2
105510,0,0,1
105511,0,0,1
105512,0,0,1
105513,0,0,1
105514,0,0,1
105515,0,0,1
105516,0,0,1
105517,0,0,1
105518,0,0,2
105519,0,0,2
105520,0,0,2
105521,0,0,2
105522,0,0,2
105523,0,0,1
105524,0,0,1
105525,0,0,1
105526,0,0,1
105527,0,0,2
105528,0,0,2
105529,0,0,1
105530,0,0,1
105531,0,0,1
105532,0,0,1
105533,0,0,1
105534,0,0,1
105535,0,0,1
105536,0,0,1
105537,0,0,1
105538,0,0,1
105539,0,0,1
105540,0,0,1
105541,0,0,1
105542,0,0,1
105543,0,0,1
105544,0,0,1
105545,0,0,1
105546,0,0,1
105547,0,0,1
105548,0,0,1
105549,0,0,1
105550,0,0,1
105551,0,0,1
105552,0,0,1
105553,0,0,1
105554,0,0,1
105555,0,0,1
105556,0,0,2
105557,0,0,2
105558,0,0,1
105559,0,0,1
105560,0,0,1
105561,0,0,1
105562,0,0,1
105563,0,0,1
105564,0,0,1
105565,0,0,1
105566,0,0,1
105567,0,0,1
105568,0,0,1
105569,0,0,1
105570,0,0,2
105571,0,0,2
105572,0,0,2
105573,0,0,2
105574,0,0,2
105575,0,0,1
105576,0,0,1
105577,0,0,2
105578,0,0,2
105579,1,0,1
105580,1,0,1
105581,1,0,1
105582,0,0,1
105583,0,0,1
105584,0,0,1
105585,0,0,1
105586,0,0,1
105587,0,0,1
105588,0,0,1
105589,0,0,1
105590,0,0,1
105591,0,0,1
105592,0,0,3
105593,0,0,3
105594,0,0,3
105595,0,0,3
105596,0,0,1
105597,0,0,1
105598,0,0,1
105599,0,0,1
105600,0,0,2
105601,0,0,2
105602,0,0,2
105603,0,0,2
105604,0,0,1
105605,0,0,1
105606,0,0,1
105607,0,0,1
105608,0,0,1
105609,0,0,1
105610,0,0,1
105611,0,0,2
105612,0,0,2
105613,0,0,1
105614,0,0,1
105615,0,0,1
105616,0,0,1
105617,0,0,1
105618,0,0,2
105619,0,0,2
105620,0,0,2
105621,0,0,2
105622,0,0,2
105623,0,0,2
105624,0,0,1
105625,0,0,1
105626,0,0,1
105627,0,0,1
105628,0,0,2
105629,0,0,2
105630,0,0,2
105631,0,0,1
105632,0,0,1
105633,0,0,1
105634,0,0,1
105635,0,0,2
105636,0,0,2
105637,0,0,2
105638,0,0,1
105639,0,0,1
105640,0,0,2
105641,0,0,2
105642,0,0,2
105643,0,0,2
105644,0,0,2
105645,0,0,2
105646,0,0,1
105647,0,0,1
105648,0,0,1
105649,0,0,1
105650,0,0,1
105651,0,0,1
105652,0,0,1
105653,0,0,1
105654,0,0,1
105655,0,0,1
105656,0,0,1
105657,0,0,1
105658,0,0,4
105659,0,0,4
105660,0,0,4
105661,0,0,4
105662,0,0,4
105663,0,0,1
105664,0,0,1
105665,0,0,2
105666,0,0,2
105667,0,0,2
105668,0,0,2
105669,0,0,2
105670,0,0,1
105671,0,0,1
105672,0,0,2
105673,0,0,2
105674,0,0,1
105675,0,0,1
105676,0,0,1
105677,0,0,1
105678,0,0,1
105679,0,0,1
105680,0,0,1
105681,0,0,1
105682,0,0,1
105683,0,0,1
105684,0,0,1
105685,0,0,2
105686,0,0,2
105687,0,0,1
105688,0,0,1
105689,0,0,1
105690,0,0,1
105691,0,0,1
105692,0,0,1
105693,0,0,1
105694,0,0,1
105695,0,0,1
105696,0,0,1
105697,0,0,1
105698,0,0,1
105699,0,0,2
105700,0,0,2
105701,0,0,2
105702,0,0,2
105703,0,0,1
105704,0,0,1
105705,0,0,1
105706,0,0,1
105707,0,0,1
105708,0,0,1
105709,0,0,1
105710,0,0,1
105711,0,0,1
105712,0,0,1
105713,0,0,1
105714,0,0,1
105715,0,0,1
105716,0,0,1
105717,0,0,2
105718,0,0,2
105719,0,0,2
105720,0,0,2
105721,0,0,2
105722,0,0,2
105723,0,0,1
105724,0,0,1
105725,0,0,2
105726,0,0,2
105727,0,0,1
105728,0,0,1
105729,0,0,1
105730,0,0,1
105731,0,0,2
105732,0,0,2
105733,0,0,1
105734,0,0,1
105735,0,0,1
105736,0,0,1
105737,0,0,1
105738,0,0,1
105739,0,0,1
105740,0,0,1
105741,0,0,1
105742,0,0,1
105743,0,0,1
105744,0,0,1
105745,0,0,1
105746,0,0,1
105747,0,0,1
105748,0,0,1
105749,0,0,2
105750,0,0,2
105751,0,0,1
105752,0,0,1
105753,0,0,2
105754,0,0,2
105755,0,0,1
105756,0,0,1
105757,0,0,2
105758,0,0,2
105759,0,0,2
105760,0,0,1
105761,0,0,1
105762,0,0,1
105763,0,0,1
105764,0,0,1
105765,0,0,1
105766,0,0,1
105767,0,0,1
105768,0,0,1
105769,0,0,1
105770,0,0,2
105771,0,0,2
105772,0,0,1
105773,0,0,1
105774,0,0,1
105775,0,0,1
105776,0,0,1
105777,0,0,1
105778,0,0,1
105779,0,0,1
105780,0,0,1
105781,0,0,1
105782,0,0,1
105783,0,0,1
105784,0,0,1
105785,0,0,1
105786,0,0,1
105787,0,0,2
105788,0,0,2
105789,0,0,3
105790,0,0,3
105791,0,0,3
105792,0,0,1
105793,0,0,1
105794,0,0,1
105795,0,0,1
105796,0,0,3
105797,0,0,3
105798,0,0,3
105799,0,0,1
105800,0,0,1
105801,0,0,2
105802,0,0,2
105803,0,0,1
105804,0,0,1
105805,0,0,1
105806,0,0,1
105807,0,0,1
105808,0,0,1
105809,0,0,1
105810,0,0,1
105811,0,0,1
105812,0,0,1
105813,0,0,1
105814,0,0,1
105815,0,0,1
105816,0,0,1
105817,0,0,1
105818,0,0,1
105819,0,0,1
105820,0,0,1
105821,0,0,1
105822,0,0,2
105823,0,0,2
105824,0,0,1
105825,0,0,1
105826,0,0,1
105827,0,0,1
105828,0,0,1
105829,0,0,1
105830,0,0,1
105831,0,0,1
105832,0,0,1
105833,0,0,1
105834,0,0,1
105835,0,0,1
105836,0,0,1
105837,0,0,1
105838,0,0,2
105839,0,0,2
105840,0,0,1
105841,0,0,1
105842,0,0,1
105843,0,0,1
105844,0,0,1
105845,0,0,1
105846,0,0,1
105847,0,0,1
105848,0,0,2
105849,0,0,2
105850,0,0,2
105851,0,0,1
105852,0,0,1
105853,0,0,1
105854,0,0,1
105855,0,0,1
105856,0,0,1
105857,0,0,1
105858,0,0,1
105859,0,0,3
105860,0,0,3
105861,0,0,3
105862,0,0,1
105863,0,0,1
105864,0,0,1
105865,0,0,1
105866,0,0,1
105867,0,0,1
105868,0,0,2
105869,0,0,2
105870,0,0,2
105871,0,0,1
105872,0,0,1
105873,0,0,1
105874,0,0,1
105875,0,0,1
105876,0,0,1
105877,0,0,1
105878,0,0,1
105879,0,0,1
105880,0,0,1
105881,0,0,3
105882,0,0,3
105883,0,0,3
105884,0,0,3
105885,0,0,1
105886,0,0,1
105887,0,0,2
105888,0,0,2
105889,0,0,2
105890,0,0,1
105891,0,0,1
105892,0,0,1
105893,0,0,1
105894,0,0,1
105895,0,0,1
105896,0,0,1
105897,0,0,1
105898,0,0,1
105899,0,0,1
105900,0,0,1
105901,0,0,1
105902,0,0,1
105903,0,0,1
105904,0,0,2
105905,0,0,2
105906,0,0,1
105907,0,0,1
105908,0,0,1
105909,0,0,1
105910,0,0,1
105911,0,0,1
105912,0,0,2
105913,0,0,2
105914,0,0,2
105915,0,0,1
105916,0,0,1
105917,0,0,2
105918,0,0,2
105919,0,0,1
105920,0,0,1
